text,location,interest
"WARNING: THIS VIDEO MIGHT OFFEND A CERTAIN DEMOGRAPHIC OF MALAYSIA.   IF YOU'RE NOT OFFENDED, SEND IT TO THOSE WHO WILL.   #HappyChineseNewYear #Yearofthe   #comedy #offensive #controversial https://t.co/UhVpeRGpfw",,entertainment
"Hong Kong, Singapore, Malaysia, Taiwan, Philippines, Thailand, Indonesia, Myanmar and Pacific Islands!  The third and final season of #TheFamilyLaw is coming your way this February on Comedy Central Asia.   Annnnnnnd it’s pretty gay.",,entertainment
"We are thrilled to be announcing the cast of Comedy Zone Asia 2019! Introducing @adg_5 (India), @joannekam (Malaysia), @FakkahFuzz (Singapore), @SonaliThakker (India) and @zainalbostaman (Brunei)! Performance in English, on sale now! https://t.co/fTdJEw0o1y https://t.co/SIbT7THLKk",,entertainment
#SUHO has been just announced as part of the line up for Borneo Sonic Festival this October in Malaysia!!!!  https://t.co/4l4ehBAlfo,,entertainment
Looks like Hyoyeon is confirmed for Borneo Sonic Music Festival on October in Malaysia ✅   #HYO #Hyoyeon #효연 https://t.co/vg87lVF4Uu,,entertainment
Vijay fans wanted this #Jailer to be flop like Beast   But audiences celebrating it like huge festival with positive reviews ⭐  Tupais spreading maximum hatered against nelson and super star Rajinikanth by posting fake reviews in Social media 😂  Try harder kids https://t.co/MlVrTtAw51,,entertainment
"1. The 1975’s Matty Healy says he was afraid that he would be imprisoned in Malaysia, following the controversy at the Good Vibes Festival.  Healy revealed that he and his bandmate, Ross MacDonald, nearly shaved their heads in preparation for a stint in prison. https://t.co/RcncPBBZU3",,entertainment
Theatre celebration was like festival 😭😭❤️❤️ GOOSEBUMPSSSSSS OVERLOADEDDDDDD. Happens only for one man... #SuperstarRajinikanth 💥💥💥💥  NELSAAAAAA 🥹 THANK YOU!!!! 🔥🔥🔥 #Jailer #JailerFDFS #Malaysia,,entertainment
“#TheChilde has been invited to participate in the competition section of the 2023 Sitges Film Festival...”  SOOOOO PROUD 🫶🏻😭   https://t.co/SIsrEiTXUd,,entertainment
Homosexual acts are illegal in Malaysia and are punishable under federal law.  A Malaysian festival has threatened legal action against The 1975 after frontman Matty Healy made a speech about homosexuality and kissed bassist Ross MacDonald onstage.   https://t.co/3L5jOtPf1q,,entertainment
Malaysia’s Good Vibes Festival organisers demand UK band The 1975 to pay compensation of US$2.7 million https://t.co/kH6FmtDBHP https://t.co/bqUS01ywxH,,entertainment
#MattyHealy faces legal action from #Malaysia music festival over on-stage gay kiss   They say his gay kiss was “indecent”. They are sick homophobes!  Matty did not cancel the #GoodVibes festival. The Malaysian govt did. Sue them!  https://t.co/QmItqQmj2s https://t.co/PEA4rbofRh https://t.co/Db9fBx5Qjq,,entertainment
Matty Healy: The 1975 threatened with legal action after Malaysia festival cancellation https://t.co/q0JQTS1rIG,,entertainment
"[Unconfirmed] Hyoyeon might join as one of lineup for Borneo Sonic Music Festival in Kucing, Sarawak Malaysia on October 6th-7th   https://t.co/zpfD3Qclwu https://t.co/9udzvAWKay https://t.co/QRsNw4JcCF",Sarawak,entertainment
"The organizers of the Good Vibes festival in Kuala Lumpur, Malaysia, are preparing to take legal action against the 1975. https://t.co/gqMK3ZdAww",Kuala Lumpur,entertainment
Matty Healy: The 1975 threatened with legal action after Malaysia festival cancellation https://t.co/YnMdwXihXO,,entertainment
"idk if anyone shared this already, but since the info is out, dongyeon, one of the members of grid’s upcoming boy group, already went with hanbin as a backup dancer on his festival in malaysia january this year https://t.co/dQ1eyRLv9s",,entertainment
"#IniTimeKitaShine!  jom kau aku korang buat sejarah baru. biggest and loudest independent festival in Malaysia!  everything here is local. from Artist, Organizer, Vendors, Workers &amp  Partners!  No sponsors! help us guys! 🤍🏁  https://t.co/ih4UlyBCNw https://t.co/vPC0Wjv4l5",,entertainment
"Makbul Mubarak's ‘AUTOBIOGRAPHY’ won 5 out of its 6 nominations on the 6th Malaysia International Film Festival including Best Film, Best Director, Best Supporting Actor, Best Screenplay, and Best Cinematography. Big congratulations to the whole team! https://t.co/guxsWO0pKs",,entertainment
This is ridiculous! The government is to blame! They didn't have to cancel THE ENTIRE festival! #MattyHealy #The1975 #Malaysia  https://t.co/8xGE3IcYxU,,entertainment
[!!!] TyongFs! A lineup survey for KWAVE Music Festival in Malaysia is conducted by @msiakpopfans below 👇   Do take your time filling in the form &amp  suggest #TAEYONG in the SOLO ARTIST section 🙌  Let's give a shot so TY could meet his fans in Malaysia~  #태용 #NCT태용 #テヨン https://t.co/S77NOb9HDJ,,entertainment
"1. Muse decided to pull one song out of their setlist for Malaysia to ensure they comply with the country’s guidelines, Adam Ashraf, founder of Hello Universe told Gempak.  This is following the incident involving The 1975 at the Good Vibes Festival. https://t.co/tnUTmOKhcc https://t.co/GRnI1dUXEa",,entertainment
Countries that most played 'FESTIVAL' on radio last week :  #1 Peru #2 Spain #3 Thailand #4 South Korea #5 Malaysia   cr: Top Charts   #SandaraPark #WelcomeToSandaraPark https://t.co/XmmXQzxWof,,entertainment
"Malaysia will tighten the entry requirements for foreign artists to hold concerts and performances in the country following Matty Healy’s behavior at their Good Vibes Festival""  Hmmm..""",,entertainment
Malaysia cancels music festival after Taylor Swift’s ex-boyfriend singer Matt Healy kissed male bandmate on stage https://t.co/c1zSTzhO4O,,entertainment
The 1975 canceled the remainder of their tour in Asia after the band's set was cut at a Malaysia music festival. https://t.co/sQ6RGqoPsz,,entertainment
"1. The Strokes says it is trying to figure something out for its Malaysian fans, following the cancellation of the Good Vibes Festival 2023.  So sorry Malaysia. I know you've been waiting 20 years for The Strokes to come play..."" says its frontman Julian Casablancas. https://t.co/cFb3J3WT5a""",,entertainment
Malaysia will tighten the entry requirements for foreign artists to hold concerts and performances in the country following Matty Healy’s behavior at their Good Vibes Festival.  Healy went on a rant about their anti-LGBTQ laws before kissing his male bandmate onstage. https://t.co/touUxHvhti,,entertainment
Malaysia's government has cut short a music festival after the lead singer of British band The 1975 slammed the country's anti-gay laws and kissed a male bandmate during their performance.  https://t.co/p9sIijUC8s,,entertainment
the strokes were part of the malaysian festival that matty healy got cancelled (the strokes have been trying to play in malaysia for 20 years) which is leading to some beautiful exchanges https://t.co/qEG7HkZLeI,,entertainment
"Do understand lead singer of The 1975 being so angry at anti-gay laws in Malaysia that he kissed his band mate on stage, but why did he agree to the festival in the first place as he clearly knew their law. Did the global publicity become more attractive than the Muslim moola?",,entertainment
Matty Healy reacts to the Good Vibes festival in Malaysia getting cancelled as a result of his remarks against the country’s anti-LGBTQ+ laws and making out with his bandmate on stage:  “Ok well why don’t you try and not make out with Ross for 20 years. Not as easy as it looks” https://t.co/LyiIaWSXl7,,entertainment
Malaysia halted a music festival after the singer of the UK band 'The 1975' kissed his bandmate during a show to protest the country's strict LGBTQ laws.  https://t.co/lRCmCSkSkh,,entertainment
British band the 1975 is BANNED in Malaysia and entire music festival is cancelled after singer Matty Healy kisses male bandmate on stage   Read more ⬇ https://t.co/4SIi6gUu50 https://t.co/ScprHHwGj7,,entertainment
my hot take is Matty Healy purposely did what he did at Good Vibes Festival for his own reputation. He’s been embroiled in controversies in the west. He needed a stunt that would flip headlines in his favour. Malaysia is a country small &amp  obscure enough to not pull it off https://t.co/nTOWYcdT9F,,entertainment
"The 1975's Matty Healy kissed his bandmate during the band's set at Malaysia's Good Vibes Festival.  The rest of the festival was subsequently canceled, and  members of Malaysia's LGBTQ community worry the government will use the incident to target them: https://t.co/AO3mihU7Lo https://t.co/yfJVVP6fy5",,entertainment
Good Vibes Festival in Malaysia has been canceled per government directive after @The1975’s Matty Healy protested the countries anti-LGBTQ laws on Friday. https://t.co/TlnnTgBBSi,,entertainment
Watch @TheKidLAROI surprise fans with a performance at a hotel bar after Malaysia’s Good Vibes Festival was shut down. https://t.co/61Kxnf0zur,,entertainment
"Malaysia’s government halts a music festival in Kuala Lumpur, a day after the frontman of British pop rock band The 1975 kissed a male bandmate onstage and criticized the country’s anti-LGBTQ laws. https://t.co/xK6cVonnOo",Kuala Lumpur,entertainment
5) malaysia cancelling good vibes festival seems a convenient way of turning the 1975 into a cautionary tale for any future acts wanting to make a political statement -- to ascribe blame to matty healy for this seems a bit far-reaching,,entertainment
".@SabrinaAnnLynn reached a new peak in monthly listeners on Spotify in Kuala Lumpur, Malaysia — following her performance at the Good Vibes Festival. (+350K) https://t.co/5rj0q165Z6",Kuala Lumpur,entertainment
"Malaysia’s government halted a music festival in the capital, Kuala Lumpur, on Saturday, a day after the frontman of the British pop rock band The 1975 kissed a male bandmate onstage and criticized the country’s anti-LGBT laws. https://t.co/h8FEIms2sS",Kuala Lumpur,entertainment
A music festival in Malaysia was cancelled after The 1975 singer Matty Healy lambasted the country's ban on homosexuality and kissed a band member. https://t.co/UNa0bz1ILI,,entertainment
Malaysia halts music festival after The 1975 lead singer Matty Healy slammed the country’s anti-LGBTQ laws and kissed a bandmate on stage https://t.co/qdziYaV2CG,,entertainment
for those who’s questioning about what happened basically the last 2 shows of goodvibes festival in malaysia just got cancelled because of matty healy rude &amp  very disrespectful action during his performance on the same event last night-,,entertainment
"It’s time!  Trust us, this is gonna be different. Come and join us in this historical moments of local music festival in Malaysia!  ft. 75 performances in 4 stages from day to night. Get your tickets now before its too late.  https://t.co/ih4UlyBCNw  #AAF23 #initimekitashine https://t.co/icLhwEuufn",,entertainment
Malaysia’s Good Vibes Festival canceled after The 1975's Matty Healy slams country's LGBTQ laws and kisses bandmate on stage. https://t.co/nFvmdcawMK,,entertainment
"It’s time!  Trust us, this is gonna be different. Come and join us in this historical moments of local music festival in Malaysia!  featuring 75 performances in 4 stages from day to night. Get your tickets now before its too late.  https://t.co/SZoomQybQJ https://t.co/w7udqD6ceA",,entertainment
Music festival organiser slams band for not abiding by guidelines | Free Malaysia Today (FMT) https://t.co/m7Gu7fKIar,,entertainment
Laroi performed a few song in a hotel bar in Malaysia after finding out the festival he was there for  today got cancelled. 🤍 https://t.co/jIdSveE960,,entertainment
"Ultimately, this is destructive to the arts, cultural, creative, entertainment, and tourism ecosystems in Malaysia.""  @FiveArts' statement on the cancellation of Good Vibes Festival by the Minister of Communications &amp  Digital @fahmi_fadzil.  https://t.co/ShVgR9wzcf""",,entertainment
I know people may not simp Matty Healy very much lately but blaming him for the cancellation of the festival is out of place. Why not blame the homophobic government of Malaysia instead? Make sure you call out the right party for once and put your personal issues aside.,,entertainment
The 1975 have been banned from performing in Malaysia after frontman Matty Healy kissed bass player Ross MacDonald on-stage.  The three-day music festival has now been cancelled.  👇 https://t.co/6Jomn9nCl2,Negeri Sembilan,entertainment
British band the 1975 is BANNED in Malaysia and entire music festival is cancelled after singer Matty Healy kisses male bandmate on stage   Read more ⬇ https://t.co/fDxCjaqCKw https://t.co/75iZSodvW6,,entertainment
Good Vibes Festival in Malaysia has been cancelled entirely by the Ministry of Communications and Digital after Matty Healy gave a speech calling out the country’s anti-LGBTQ+ laws and kissed bassist Ross MacDonald onstage.  “The Ministry has underlined its unwavering stance… https://t.co/73oBSDWOOD,,entertainment
Malaysia Stops Music Festival After Same-Sex Kiss By British Band | Sahara Reporters https://t.co/t1sgq0WbjN https://t.co/iA8A38aw0O,,entertainment
Malaysia called off a music festival in Kuala Lumpur after male members of a British band kissed on stage https://t.co/qgteGcpI3o,Kuala Lumpur,entertainment
Malaysia festival cancelled after The 1975 singer attacks anti-LGBT law https://t.co/RX5EKGyFYP,,entertainment
"I am still VERY ANGRY what Matt Healy and The 1975 have done in Malaysia good vibes festival.  White person like this should STOP acting hero"" and/or acting ""fighting for minorities"" in Global South country  BECAUSE YOU ARE JUST A COWARD RUN BACK TO YOUR COUNTRY  #GVF2023""",,entertainment
1. British band The 1975 has been banned from performing in Malaysia after lead vocalist Matt Healy kissed a male bandmate at the Good Vibes Festival (GVF).  The Central Agency for Application for Filming and Performance by Foreign Artistes (Puspal) says it regrets the incident. https://t.co/EvnmpHKBBn,,entertainment
📹| @SabrinaAnnLynn performing on stage at the Good Vibes Festival in Malaysia 🇲🇾  — Via hani_haeun's Instagram stories  #EmailsICantSendTour #EICSMalaysia #GVF2023   https://t.co/pPJE2SwZdZ,,entertainment
"Matty Healy has caused a music festival to be cancelled in Malaysia by kissing a male bandmate in protest for LGBT rights in the country, could be investigated by the Malaysian government",,entertainment
"Just catching up on what The 1975 pulled at Good Vibes Festival in Malaysia. Maybe Matt Healy thought he was carrying out some brave act of protest. But he did so thoughtlessly, without any consideration for the consequences on the local LGBT+ community AND local music scene.",,entertainment
"Someone please warn We The Fest Festival Organizers in Jakarta, Indonesia also happening this weekend about the 1975 &amp  Matt Healy's conduct in KL, Malaysia's Good Vibes Festival.   He might pull the same disrespectful behaviour in the largest Muslim-majority country in the world. https://t.co/XGUJOaMqrU",Kuala Lumpur,entertainment
"On Twitter, several festival goers and Malaysians tweeted that they were disappointed with #The1975 for disrespecting Malaysia’s culture, religion and lamented that their “kissing act” will now make it even more difficult for future music acts to perform in Malaysia.",,entertainment
The 1975 festival set in Malaysia cut short after Matty Healy criticises anti-LGBTQ laws and kisses bassist onstage https://t.co/E0kiJwCBeT,,entertainment
"Good Vibes Festival certainly lived up to its name. The people in Malaysia they laid all their love on me, and I could be more honoured. #EICSMalaysia 💌 https://t.co/JHqMdPR4Xt",,entertainment
Nonsense outro 💌 Good Vibes Festival   “B!tch I'm in Malaysia it's a world tour  Hit it so good he wanted an encore  Let me hear you scream Kuala Lumpur”  🎥: @inazallya   #EmailsICantSendTour #EICSGoodVibes #EICSMalaysia   https://t.co/Pg7EAnNugO,Kuala Lumpur,entertainment
The 1975 went on stage at goodvibes festival Malaysia kissed each other to make a statement to the government and got banned idk about You guys but that’s ICONIC.,,entertainment
Jungkook now occupies Top 8 Malaysia iTunes Top Songs with #JungKook_Seven   #1 Seven (E) #2 Seven (C) #3 Seven (Lofi) #4 Seven (Nightfall) #5 Seven (Summer) #6 Seven (Band) #7 Seven (Festival) #8 Seven (Island)  #12 Seven (Inst)  Malaysian ARMY are on FIRE 🔥 Keep on buying! https://t.co/eWkuKFeTws,,entertainment
📸| @SabrinaAnnLynn performing on stage at the Good Vibes Festival in Malaysia 🇲🇾  #EmailsICantSendTour #EICSMalaysia #GVF2023 https://t.co/KsO02NG39Y,,entertainment
"British band, The 1975, has allegedly been banned from Malaysia after its frontman Matt Healy kissed his male guitarist at Good Vibes Festival 2023.  Healy also spoke about LGBT rights before the band was told to stop performing halfway through the set. https://t.co/m6iRmt5oZq",,entertainment
"The 1975 has been banned from Kuala Lumpur, Malaysia after Matty Healy and bandmate Ross MacDonald kissed on-stage during their set at Good Vibes Festival.  Before the kiss, Healy gave a speech on his disappointment in the country’s discrimination against the LGBTQIA+ community. https://t.co/XcHuPHiYr5",Kuala Lumpur,entertainment
Matty Healy speech at Good Vibes Festival in Malaysia  #The1975    https://t.co/ZxJF6tPLjD,,entertainment
📸| @SabrinaAnnLynn performing at the Good Vibes Festival in Malaysia 🇲🇾  #EmailsICantSendTour #EICSMalaysia #GVF2023 https://t.co/oQvYYPyPmN,,entertainment
📸| @SabrinaAnnLynn performing at the Good Vibes Festival in Malaysia 🇲🇾  © @ashrafiqal   #EmailsICantSendTour #EICSMalaysia #GVF2023 https://t.co/z56P8SF3PK,,entertainment
"🎥 | 'Nonsense' + outro para el festival Good Vibes 🇲🇾  b!tch I'm in Malaysia it's a world tour played it so good you don't need an encore let me hear you scream Kuala Lumpur""  @SabrinaAnnLynn 💌 https://t.co/pOQIZQMprO""",Kuala Lumpur,entertainment
“Bitch I'm in Malaysia it's a world tour Played it so good you don't need an encore Let me hear you scream Kuala Lumpur”  Outro de “Nonsense” no Good Vibes Festival! #EICSTourMalaysia   © @inazallya https://t.co/Y8ghnbvT52,Kuala Lumpur,entertainment
Nonsense outro 💌 Good Vibes Festival   “B!tch I'm in Malaysia it's a world tour  Played it so good you don't need an encore  Let me hear you scream Kuala Lumpur”  🎥: @inazallya   #EmailsICantSendTour #EICSGoodVibes #EICSMalaysia    https://t.co/Pg7EAnNugO,Kuala Lumpur,entertainment
📸| @SabrinaAnnLynn on stage at the Good Vibes Festival in Malaysia 🇲🇾  #EmailsICantSendTour #EICSMalaysia #GVF2023 https://t.co/yZQ3dM8wGL,,entertainment
The 1975 saw a festival set in Malaysia cut short after frontman Matty Healy gave a speech calling out the country's government for its hardline stance on gay rights and kissed the band's bassist onstage https://t.co/s1jzNs3lmY,,entertainment
🚨| @SabrinaAnnLynn's new outfit for her performance at the Good Vibes Festival in Malaysia 🇲🇾.  #EmailsICantSendTour #EICSMalaysia #GVF2023 https://t.co/dmNwfiKxRs,,entertainment
"Good Vibes Festival Kuala Lumpur, Malaysia  July 21st 2023 11.30pm #The1975 https://t.co/yQjqLbXrWd",Kuala Lumpur,entertainment
"🎶| @SabrinaAnnLynn soundchecking Feather"" at the Good Vibes Festival in Malaysia 🇲🇾  #EmailsICantSendTour #EICSTourMalaysia #EICSMalaysia  https://t.co/HIvVOZbaN8""",,entertainment
A luck fan from Malaysia was interviewed by Tanaka and she confirmed that a lot of people know her in Malaysia  Even Tanaka knows that she's popular there.  #SandaraPark #산다라박 #FESTIVAL @krungy21 https://t.co/zqGkyj0DxK,,entertainment
Hope you never skip Malaysia if you do Asia Tour 😿🫶🏻 Malaysia Daralings love you so much @krungy21 #SandaraPark #FESTIVAL https://t.co/DSt0EuuEyt,,entertainment
🚨| Today @SabrinaAnnLynn will perform at the Good Vibes Festival in Malaysia as part of her #EmailsICantSendTour 💌🇲🇾  #EICSMalaysia #GVF2023   https://t.co/enWDQ8KweW,,entertainment
"Baekhyun just confirmed that there will be no EXO concert since jongin is not here but there will be his solo concert~!   OMG I LITERALLY SAVE FOR EXO CON THO 😭 but its okayy, lets just kept the money for now 💪🏻 mana tahu kowt kowt dorang datang Malaysia under festival ke kan 🤡",,entertainment
MY DARALINGS AND BLACKJACKS!   #1 ON MALAYSIA iTunes Album Chart  #SandaraPark #산다라박 #FESTIVAL https://t.co/HbnZEDv5Lo,,entertainment
"WAIT, DID SANDARA PARK EP JUST NO 1 IN MALAYSIA??  FESTIVAL AT SANDARA PARK #WelcomeToSandaraPark https://t.co/b7s0cEtQNh",,entertainment
We still have a big chance to debut more #1s for FESTIVAL on iTunes. Please DM ME IF YOU NEED FUNDS. Here are the countries nearing the #1 spot:  #WelcomeToSandaraPark  #2 Malaysia #2 Saudi Arabia #3 Peru #3 Vietnam #7 New Zealand #23 Indonesia #23 Portugal #32 Hong Kong #33… https://t.co/CkfQcBrP7f,,entertainment
"ALERT! Saudi, New Zealand, Malaysia, Portugal, &amp  Indonesia you guys are less than 15 sales away for FESTIVAL to go #1.   Russia, Australia, Spain, Belgium, Italy — you guys are doing well! FESTIVAL is now on your charts. Please follow the tutorial below!  #WelcomeToSandaraPark",,entertainment
[CHARTS] Sandara Park - EP on iTunes Album Charts (as of 9PM KST)  #1 — Cambodia #1 — Finland #1 — Philippines #1 — Portugal #2 — Singapore #2 — Vietnam #3 — Malaysia #3 — Saudi Arabia #4 — New Zealand  FESTIVAL AT SANDARA PARK #WelcomeToSandaraPark https://t.co/oRyJH6G3Zt,,entertainment
Highest grossing movie of 2013 💥 Non Festival Release  75Days Run in AP/TG 🔥 100+ days run in TN and KL 50Cr+ WW gross in first 3 days 130Cr+ Total WW BoxOffice Chennai city collection 13.27crs  All time Record in Malaysia   Thalaivaa @Suriya_offl Anna 🔥😍👑  #10YearsOfSINGAM2 https://t.co/RwV4NaobQH,Kuala Lumpur,entertainment
"I’m at the Rainforest World Music Festival #rwmf in the city of Kuching in the magnificent Sarawak, Malaysia. Didn’t expect seeing a Maldivian musician @FASYLIVE feature on the main stage along with musicians from around the world, and knock it out of the park! 🇲🇻🎸 https://t.co/5ouTrFYzIY",Sarawak,entertainment
"Makbul Mubarak's ‘AUTOBIOGRAPHY’ received six nominations at the 6th Malaysia International Film Festival including Best Film, Best Director, Best Cinematography, Best Screenplay, Best Actor, and Best Supporting Actor. The film festival will be held on July 23-29, 2023. https://t.co/xtPpeifGBl",,entertainment
"The Arts, Live Events and Festivals Association (Alife) Malaysia says that Coldplay is holding six shows in Singapore and only one in Malaysia because protests by political groups had left a sour note with ""the artist, organiser and especially international concert goers."" https://t.co/10xs8merpr""",,entertainment
"To those who came to ‘Festival of the Force’ charity event last weekend, we’ve made it to The Malaysia Book of Records for the ‘Most Star Wars Gathering’!!! Woohoo! 🎉 #starwarsmalaysia #festivaloftheforce https://t.co/wYAQrkWhr2",,entertainment
Ultraman Decker Final Tour: Journey to Blazar in Malaysia started at LaLaport BUKIT BINTANG CITY CENTRE!  -Meet&amp Greet &amp  Film Festival will be held on every weekend! -Members of GUTS-Select will come on June 25th!  More Detail: https://t.co/3bw9nkFHIl  #UltramanDecker… https://t.co/pl6Y7JehWC,,entertainment
"@bungaisme1 I learned about so many new and rising acts from concerts and festivals in Malaysia. I’m sure your label believed in you too.  Wish you all the best, Bunga!",,entertainment
Not Here to Stay is at 20% off at Popular Book Festival at KLCC. Does that mean this pink book ks coming to Popular bookstores all over Malaysia too? Finally? 👀👀👀👀 https://t.co/OcgngmJuTN,Kuala Lumpur,entertainment
It is decided that ‘The Duel’ will be auctioned at Festival of the Force (17-18 June) at Paradigm Mall. ALL PROCEEDS will be channelled to charity (Cerebral Palsy Malaysia). I have spoken. #festivaloftheforce #starwars https://t.co/ZWQx8QJfZC,,entertainment
"Enchanted by the music &amp  performers at the MSU Ethnic Music Festival - Sounds of Malaysia"". Repertoire of performances that collided in a memorable sold-out #MetFest concert. #IMACC2023 @MSUmalaysia https://t.co/Y7EJlUlRTR""",,entertainment
saw inazen tweet about seen festival👀 tf kt malaysia exam tu penting i don’t know la negara you mcm mana🤭,,entertainment
Nct and treasure should do a festival together in malaysia and omg imagine the outfits!!!! There will be mixtures of green and blues 🩵💚,,entertainment
"Excited to be back in Asia after this long time!  19/5 @zouksingapore Singapore 20/5 Lucid Dreams Festival at The Shelter, Taipei + Afterparty at Super House, Taichung, Taiwan 24/5 Atlas Beach Club, Bali, Indonesia 27/5 Zouk Genting, Malaysia https://t.co/tW28803wcb",,entertainment
"230515 FirstClasse Malaysia Instagram | aespa x Cannes Film Festival   “#Chopard is proud to welcome its ambassadors #aespa to the 76th Cannes Film Festival! The first K-pop group to walk the famous red carpet ✨  Adorned with the Maison’s Haute Joaillerie creations, #Karina,… https://t.co/cUhvPpmcpQ",,entertainment
"@IDWantsColdplay @coldplay @TEMGMT @PK_ent_id Updated @coldplay Asian-Australia Leg on festival ticket price. Malaysia will be the cheapest, while Indonesia be the most expensive despite the lowest income level.   #ColdplayJakarta  #ColdplayKualaLumpur   #ColdplayTokyo #ColdplayTaiwan  #ColdplayPerth https://t.co/vra4ZEImRx",,entertainment
"GM  Ngl, this is the best news I’ve had in a very long time.   “40 under 40” emerging architects of Malaysia, and I’ll be one of it 🥹🥹🥹  Organised by PAM (arch assoc msia) for KL architectural festival 2023  I’ve been eyeing this since 2011. And this year it came true. ❤️ https://t.co/In5JJcBmFm",Kuala Lumpur,entertainment
A taste of Malaysia in Australia!  At the Durian Festival in Adelaide 🇦🇺. Enjoying Musang King &amp  Sarawak laksa with MFA’s Dato’ Norman. Thanks to Puan Maheran from 🇲🇾 Agriculture Department who says demand for 🇲🇾 durian in Australia is growing at more than 10% p.a! https://t.co/40JQhTjNWA,Sarawak,entertainment
Muslims in Indonesia and Malaysia have gathered in large groups to usher in the Eid al-Fitr festival after the lifting of most COVID restrictions https://t.co/3VqbLKqkit https://t.co/NXk2SKa8eS,,entertainment
"I know satu Malaysia sedang concern  pasal yg atas tu  but our filmmaker just MADE it to Cannes! One of the biggest film festival in the world! This news deserved huge attention too. Sekian, dari Beijing. https://t.co/5MpFyrksEo",,entertainment
"Just a quick rush edit, Based on AE101s that are racing in Malaysia Speed Festival Series. Always kind of wanted to do these kind of stuff for local series here. https://t.co/YTd0SVXEKO",,entertainment
"📌 Hamra’s going places! These places, to be exact.   If you’re in Malaysia or Singapore, come hang out! I’ll also be at various events at the Asian Festival of Children’s Content from 25th-28th May (schedule at https://t.co/MQWu3NIV9m).   See you ♥️ https://t.co/LW84uyJwnq",,entertainment
"VIVIZ upcoming schedule:  - MBC Live in JAPAN"" - ""Korea’s Best Festival Show"" - ""Vivid Dayz in MACAU"" - ""Music Festival &amp  Expo in LAS VEGAS"" - KCON JAPAN - Malaysia Festival - Kamp Fest in Mexico  Loona: - lawsuit - soup kitchen - collecting coins from manholes - SinB's charity""",,entertainment
03/24~25 Hong Kong 03/28 London 03/30 Paris  04/3 Berlin 04/5 Newark 04/7 Chicago 04/9 Atlanta 04/12 Houston 04/14 Dallas 04/18 La 04/21 Seattle 04/29~30 Philippines  05/1 Singapore 05/13~14 Macau 05/20 Malaysia  06/16 Lotte Duty Free Family Concert🆕  09/09 K-Pop Bang Festival🇩🇪,,entertainment
"This narrative that Malaysia is so bad that people in entertainment have to move overseas when y'know what? Some of us actually want to tell stories in Malaysia and some of our films do well and travel to international festivals.  We can have our own measures for success, y'know.",,entertainment
"Malaysia’s Mechamato series has become the first non-Japanese animation to win the ‘Anime Fan Award’ at the Tokyo Anime Award Festival (TAAF). TAAF’s official website announced that Mechamato clinched a total of 40,590 votes, rising above 50 other competitors  (1/2) https://t.co/8PB6xP5Bav",,entertainment
"@ByRakeshSimha I lead a diverse (Indian expats) team in UAE and later in Malaysia and, being North Indian, never experienced any issues. We celebrated all Indian festivals from Holi to Pongal! Only struggle was to integrate Ms though they were from different states but - Ummah prevailed.",,entertainment
"Kim Hanbin schedules in 2023 so far : *Grandwave in Malaysia on Jan 14th ☑ *MIK Festival in Paris on Jan 18th ☑ *Asia Tour (L.O.L The Hidden Stage) March 4th - 18th, Apr 30th *Daegu Hiphop Fest on May 7th   2nd FULL Album, more Tour and Fest announcements soon 🔥 @shxx131bi131 https://t.co/aSXBhBNhBG",,entertainment
"according to OP who was informed by the staff there, JAEMIN went to Pavilion Bukit Jalil and visited, what it seems to be, Van Gogh Alive exhibition as a VIP guest during their visit to Malaysia for the Seen Festival.  © jnsuhflower https://t.co/tBSSv9aDSY",,entertainment
🚨| @SabrinaAnnLynn will be performing at the 'Good Vibes Festival' in Malaysia and 'We The Fest' in Indonesia in July. https://t.co/Lxs2eWnzrB,,entertainment
"Kim Hanbin 1st and 2nd overseas Festivals in 2023 so far, and both were SUCCESSFUL.. The crowd love him 🔥   Malaysia                                       Paris https://t.co/ZbmH123fkV",,entertainment
Coachella 3 days tickets for rm2k (I bought early bird) VS Good Vibes Festival rm788 3 days ticket 👀 not sure the line up in Msia is not as good or the artists don’t wanna stop by Malaysia haha https://t.co/rWGMXNT9j1,,entertainment
It turns out that jaemin's private schedule went to Malaysia for the last time to attend the Seen Festival Malaysia invitation there as a VIP guest 🥹,,entertainment
"[EVENT] Good Vibes Festival  @_DPRLIVE &amp  @DPRIAN_ are coming to Malaysia for @GoodVibesFest! 🎡  📆: 21st–23rd July 2023 (Friday–Sunday) 📍: Sepang International Circuit 🎟️:  https://t.co/aXYR31rG0y (On-sale 11AM, 22nd February 2023)  #GVF2023 https://t.co/Z8toV37Cp8",,entertainment
"DPR LIVE and DPR IAN are returning to Malaysia for the Good Vibes Festival 🖤  🗓️: July 21-23, 2023 📍: Sepang International Circuit  🎫: February 22, 2023 11:00 AM https://t.co/yFsaIXKsqL",,entertainment
"[#GVF2023] DPR LIVE and DPR IAN will return to Kuala Lumpur for 'Good Vibes Festival 2023' in Malaysia!🔥  📆: July 21-23, 2022 (Fri-Sun) 🏟: Sepang International Circuit 🎟️: Feb 22, 11AM via https://t.co/clpxNGWVNM  Brought to you by @GoodVibesFest  #DPRLIVE #DPRIAN #DPRinKL https://t.co/otYsP1FkzM",Kuala Lumpur,entertainment
